timestamp,elapsed_s,power_w,cpu_temp_c,p_core_max_mhz,p_core_avg_mhz,e_core_max_mhz,e_core_avg_mhz,gpu_act_mhz,gpu_cur_mhz,gpu_throttle_reasons,th_pl1,th_pl2,th_thermal,th_prochot
1787566041.0315168,4723.291,36.82,83,4200,1664.0,2292,869.4,0,1300,none,0,0,0,0
1787566041.2831373,4723.542,25.7,72,4500,1407.6,1231,549.8,0,1300,none,0,0,0,0
1787566041.5339513,4723.794,26.78,76,4400,1743.9,1520,540.0,1300,1300,none,0,0,0,0
1787566041.784966,4724.044,30.01,65,4176,1836.4,3168,1553.1,1300,1300,none,0,0,0,0
1787566042.0360706,4724.295,26.18,66,4200,2046.5,1067,555.6,1300,1300,none,0,0,0,0
1787566042.2869012,4724.546,27.53,62,4200,3161.8,3192,1063.6,1300,1300,none,0,0,0,0
1787566042.538056,4724.797,30.52,69,4500,2359.5,3294,989.8,1300,1300,none,0,0,0,0
1787566042.7896676,4725.049,38.9,71,4471,1540.0,1137,492.1,1300,1300,none,0,0,0,0
1787566043.0408163,4725.3,36.31,65,4199,1842.0,2473,944.1,1300,1300,none,0,0,0,0
1787566043.2924654,4725.551,38.19,75,4500,1912.5,1292,511.5,1300,1300,none,0,0,0,0
1787566043.5439432,4725.803,38.86,70,4424,1873.2,808,488.9,1300,1300,none,0,0,0,0
1787566043.7952359,4726.054,39.99,78,4500,2826.9,3299,1083.0,1300,1300,none,0,0,0,0
1787566044.046524,4726.306,37.66,75,4500,1568.9,400,400.0,1300,1300,none,0,0,0,0
1787566044.2977672,4726.557,38.0,72,4500,1917.4,1561,545.1,1300,1300,none,0,0,0,0
1787566044.548712,4726.808,38.23,71,4500,1936.1,2801,1266.1,1300,1300,none,0,0,0,0
1787566044.8000677,4727.059,39.7,72,4459,1564.1,787,448.2,1300,1300,none,0,0,0,0
1787566045.0514874,4727.311,36.41,76,4470,1268.8,2667,908.1,1300,1300,none,0,0,0,0
1787566045.3028088,4727.562,37.84,74,4499,1681.0,3300,1149.6,1300,1300,none,0,0,0,0
1787566045.55393,4727.813,38.28,77,4500,1344.9,3297,762.1,1300,1300,none,0,0,0,0
1787566045.8052485,4728.064,40.2,75,4500,1368.5,815,451.9,1300,1300,none,0,0,0,0
1787566046.0565166,4728.316,37.97,75,4337,1422.1,400,400.0,1300,1300,none,0,0,0,0
1787566046.3078077,4728.567,38.4,75,4500,1039.9,2928,715.9,1300,1300,none,0,0,0,0
1787566046.5590403,4728.818,38.41,75,4500,1655.4,1844,623.2,1300,1300,none,0,0,0,0
1787566046.810293,4729.07,39.32,72,4504,2200.4,3295,1097.2,1300,1300,none,0,0,0,0
1787566047.0615106,4729.321,36.91,76,4500,1698.9,2225,671.2,1300,1300,none,0,0,0,0
1787566047.3127909,4729.572,38.67,75,4500,1395.1,407,400.9,1300,1300,none,0,0,0,0
1787566047.5639546,4729.823,38.69,76,4500,1196.4,3198,820.8,1300,1300,none,0,0,0,0
1787566047.8149118,4730.074,38.14,76,4183,1240.9,602,425.2,1300,1300,none,0,0,0,0
1787566048.0660403,4730.325,37.99,76,4500,1783.2,1836,684.6,1300,1300,none,0,0,0,0
1787566048.3171616,4730.576,38.6,77,4500,3305.4,3271,2703.2,1300,1300,none,0,0,0,0
1787566048.568487,4730.828,38.08,75,4500,1773.2,1029,478.6,1300,1300,none,0,0,0,0
1787566048.819678,4731.079,39.01,75,4500,1720.2,571,421.4,1300,1300,none,0,0,0,0
1787566049.07089,4731.33,38.14,80,4500,1380.1,3295,796.0,1300,1300,none,0,0,0,0
1787566049.322307,4731.581,37.31,77,4499,1695.9,2838,886.1,1300,1300,none,0,0,0,0
1787566049.5735486,4731.833,38.46,76,4500,1552.6,1443,630.9,1300,1300,none,0,0,0,0
1787566049.8247747,4732.084,38.63,76,4500,2141.9,3299,1494.0,1300,1300,none,0,0,0,0
1787566050.076118,4732.335,37.32,73,4499,1375.6,1000,475.0,1300,1300,none,0,0,0,0
1787566050.3272939,4732.587,38.14,74,4499,1557.6,719,439.9,1300,1300,none,0,0,0,0
1787566050.5786445,4732.838,38.6,76,4500,1752.0,1686,560.8,1300,1300,none,0,0,0,0
1787566050.830131,4733.089,39.16,72,4464,1648.4,1305,513.1,1300,1300,none,0,0,0,0
1787566051.081336,4733.341,37.19,78,4500,2181.0,3304,762.9,1300,1300,none,0,0,0,0
1787566051.3327081,4733.592,38.51,77,4499,1397.6,3178,1127.8,1300,1300,none,0,0,0,0
1787566051.5839036,4733.843,38.25,77,4418,1207.8,1260,507.5,1300,1300,none,0,0,0,0
1787566051.83496,4734.094,39.31,76,4500,1640.6,3291,993.2,1300,1300,none,0,0,0,0
1787566052.086208,4734.346,37.81,76,4500,1653.0,545,418.1,1300,1300,none,0,0,0,0
1787566052.3374372,4734.597,38.72,77,4499,1890.1,2668,725.9,1300,1300,none,0,0,0,0
1787566052.588858,4734.848,38.43,77,4500,1540.6,2434,751.9,1300,1300,none,0,0,0,0
1787566052.840068,4735.099,39.41,77,4475,1973.8,2764,1039.8,1300,1300,none,0,0,0,0
1787566053.091383,4735.351,39.31,80,4343,1557.0,2730,691.2,1300,1300,none,0,0,0,0
1787566053.3427663,4735.602,39.83,79,4500,1549.4,1703,575.6,1300,1300,none,0,0,0,0
1787566053.593945,4735.853,38.41,77,4500,1600.6,743,442.9,1300,1300,none,0,0,0,0
1787566053.84524,4736.104,38.72,80,4500,2011.4,2561,821.5,1300,1300,none,0,0,0,0
1787566054.0964785,4736.356,39.34,77,4499,1612.4,980,514.2,1300,1300,none,0,0,0,0
1787566054.3478723,4736.607,38.8,76,4475,1000.9,539,419.6,1300,1300,none,0,0,0,0
1787566054.5990884,4736.858,39.75,79,4432,1891.5,709,438.6,1300,1300,none,0,0,0,0
1787566054.8502574,4737.11,41.03,80,4500,1527.8,1360,520.0,1300,1300,none,0,0,0,0
1787566055.1013944,4737.361,39.33,84,4499,1838.1,3309,1213.4,1300,1300,none,0,0,0,0
1787566055.352584,4737.612,38.05,77,4500,1221.2,400,400.0,1300,1300,none,0,0,0,0
1787566055.6039882,4737.863,38.89,77,4500,1209.0,2116,614.5,1300,1300,none,0,0,0,0
1787566055.8549705,4738.115,39.81,71,4500,1301.6,1500,537.4,1300,1300,none,0,0,0,0
1787566056.1061988,4738.366,38.59,77,4500,1857.1,3155,744.4,1300,1300,none,0,0,0,0
1787566056.3573105,4738.617,38.25,80,4500,1353.0,1935,653.0,1300,1300,none,0,0,0,0
1787566056.608637,4738.868,38.86,80,4500,1968.9,1695,561.9,1300,1300,none,0,0,0,0
1787566056.8598547,4739.119,39.89,81,4500,1425.0,2680,685.0,1300,1300,none,0,0,0,0
1787566057.1111028,4739.37,39.08,84,4500,2103.2,3312,764.0,1300,1300,none,0,0,0,0
1787566057.362293,4739.622,40.37,79,4464,1468.2,400,400.0,1300,1300,none,0,0,0,0
1787566057.6135497,4739.873,38.99,79,4500,1804.5,1794,574.2,1300,1300,none,0,0,0,0
1787566057.8649826,4740.124,39.53,81,4284,1891.6,3099,1190.1,1300,1300,none,0,0,0,0
1787566058.116296,4740.376,38.1,79,4456,1184.0,2320,753.2,1300,1300,none,0,0,0,0
1787566058.3674088,4740.627,38.59,80,4499,1313.5,2915,714.2,1300,1300,none,0,0,0,0
1787566058.6187093,4740.878,39.49,80,4500,2095.8,400,400.0,1300,1300,none,0,0,0,0
1787566058.8698502,4741.129,39.59,80,4449,1592.4,534,416.8,1300,1300,none,0,0,0,0
1787566059.1211207,4741.38,39.37,85,4500,1656.0,3324,1123.8,1300,1300,none,0,0,0,0
1787566059.3723123,4741.632,38.8,81,4500,1694.0,1425,573.6,1300,1300,none,0,0,0,0
1787566059.623508,4741.883,39.08,79,4210,2186.9,1637,554.5,1300,1300,none,0,0,0,0
1787566059.8744779,4742.134,39.14,79,3672,900.0,1366,562.9,1300,1300,none,0,0,0,0
1787566060.12572,4742.385,38.89,80,4500,1097.9,2338,675.8,1300,1300,none,0,0,0,0
1787566060.376976,4742.636,38.86,81,4500,1089.9,400,399.9,1300,1300,none,0,0,0,0
1787566060.6290116,4742.887,38.65,80,3972,3576.0,2908,2856.9,1300,1300,none,0,0,0,0
1787566060.8801773,4743.139,39.27,80,4452,1722.4,1243,505.4,1300,1300,none,0,0,0,0
1787566061.1313524,4743.391,38.23,84,4499,1503.6,3320,922.6,1300,1300,none,0,0,0,0
1787566061.3825839,4743.642,38.69,82,4500,1733.4,2346,725.1,1300,1300,none,0,0,0,0
1787566061.6345792,4743.893,39.27,82,4424,2089.4,2444,773.8,1300,1300,none,0,0,0,0
1787566061.8868968,4744.145,39.24,80,4500,912.5,3179,1023.4,1300,1300,none,0,0,0,0
1787566062.1389182,4744.397,38.19,80,4500,1065.4,2948,859.4,1300,1300,none,0,0,0,0
1787566062.390263,4744.649,38.89,83,4472,1361.5,647,434.6,1300,1300,none,0,0,0,0
1787566062.6418333,4744.901,39.8,83,4500,2011.1,595,424.4,1300,1300,none,0,0,0,0
1787566062.8931928,4745.152,38.87,81,4471,1368.2,1433,529.1,1300,1300,none,0,0,0,0
1787566063.144524,4745.404,38.92,85,4315,2025.5,1424,619.9,1300,1300,none,0,0,0,0
1787566063.395866,4745.655,38.72,81,4500,1753.4,1371,521.4,1300,1300,none,0,0,0,0
1787566063.6471364,4745.906,39.06,84,4468,3812.2,3300,2466.8,1300,1300,none,0,0,0,0
1787566063.898172,4746.158,38.88,83,4414,1274.1,1728,688.5,1300,1300,none,0,0,0,0
1787566064.1495478,4746.409,39.24,81,4478,2041.8,1897,748.2,1300,1300,none,0,0,0,0
1787566064.400861,4746.66,37.88,83,4500,912.5,2409,707.6,1300,1300,none,0,0,0,0
1787566064.6523561,4746.911,39.45,83,4382,3686.8,3299,2667.5,1300,1300,none,0,0,0,0
1787566064.9037416,4747.163,39.97,83,4500,1559.0,2455,656.9,1300,1300,none,0,0,0,0
1787566065.1549487,4747.414,39.25,87,4373,1690.6,3299,1116.1,1300,1300,none,0,0,0,0
1787566065.406312,4747.666,38.29,83,4469,1536.6,2764,695.5,1300,1300,none,0,0,0,0
1787566065.6577482,4747.917,40.12,83,4500,1580.5,1127,576.5,1300,1300,none,0,0,0,0
1787566065.9091845,4748.168,40.43,84,4420,1691.0,987,473.4,1300,1300,none,0,0,0,0
1787566066.1605713,4748.42,38.39,83,4500,1643.0,2051,606.4,1300,1300,none,0,0,0,0
1787566066.4119678,4748.671,38.87,83,4415,1322.4,2554,1184.0,1300,1300,none,0,0,0,0
1787566066.6634116,4748.923,39.67,83,4421,1673.0,430,403.8,1300,1300,none,0,0,0,0
1787566066.9146261,4749.174,38.9,83,4500,1503.5,1546,543.2,1300,1300,none,0,0,0,0
1787566067.1659892,4749.425,39.29,87,4390,1790.0,3297,1432.0,1300,1300,none,0,0,0,0
1787566067.4172888,4749.676,39.16,83,4434,1505.5,1717,629.9,1300,1300,none,0,0,0,0
1787566067.668705,4749.928,39.63,83,4500,1792.6,1356,519.5,1300,1300,none,0,0,0,0
1787566067.919844,4750.179,38.76,83,4499,1566.1,1482,675.8,1300,1300,none,0,0,0,0
1787566068.171306,4750.43,39.71,84,4457,1751.2,716,439.4,1300,1300,none,0,0,0,0
1787566068.4226773,4750.682,38.43,84,4500,1735.2,3305,763.1,1300,1300,none,0,0,0,0
1787566068.6742253,4750.933,39.41,84,4443,1730.6,1072,484.0,1300,1300,none,0,0,0,0
1787566068.9255304,4751.185,39.94,83,4481,1989.0,2489,953.5,1300,1300,none,0,0,0,0
1787566069.1768866,4751.436,39.1,88,4494,3654.8,3290,1849.9,1300,1300,none,0,0,0,0
1787566069.4282138,4751.687,39.66,85,4296,1414.2,400,400.0,1300,1300,none,0,0,0,0
1787566069.6795473,4751.939,38.89,85,4483,1729.6,3308,1193.0,1300,1300,none,0,0,0,0
1787566069.931026,4752.19,39.5,84,4457,1527.0,2352,658.6,1300,1300,none,0,0,0,0
1787566070.1822734,4752.442,38.69,84,4406,1725.0,401,400.1,1300,1300,none,0,0,0,0
1787566070.433792,4752.693,39.16,84,4438,1608.9,2722,986.0,1300,1300,none,0,0,0,0
1787566070.6851645,4752.944,35.38,81,4264,2013.5,2061,766.8,1300,1300,none,0,0,0,0
1787566070.9366467,4753.196,40.37,85,4433,1706.5,400,400.0,1300,1300,none,0,0,0,0
1787566071.187665,4753.447,39.81,87,3965,3728.2,3030,2950.4,0,1300,none,0,0,0,0
1787566071.4386687,4753.698,41.31,86,4499,1197.5,1558,726.4,1300,1300,none,0,0,0,0
1787566071.6900277,4753.949,43.11,88,4500,1809.2,2842,891.0,1300,1300,none,0,0,0,0
1787566071.9412787,4754.201,40.04,84,4500,2138.8,400,400.0,1300,1300,none,0,0,0,0
1787566072.1926246,4754.452,39.11,88,4500,1671.2,3310,2376.4,1300,1300,none,0,0,0,0
1787566072.4440813,4754.703,38.35,84,4456,1349.8,913,464.1,1300,1300,none,0,0,0,0
1787566072.6954875,4754.955,40.1,84,4467,1486.5,1580,547.5,1300,1300,none,0,0,0,0
1787566072.9469233,4755.206,40.62,84,4500,1624.0,2440,835.1,1300,1300,none,0,0,0,0
1787566073.1981897,4755.457,38.81,84,4456,1262.9,400,399.9,1300,1300,none,0,0,0,0
1787566073.4494965,4755.709,39.15,85,4460,1398.1,2908,933.0,1300,1300,none,0,0,0,0
1787566073.7009804,4755.96,39.81,85,4424,1609.2,1143,492.9,1300,1300,none,0,0,0,0
1787566073.95221,4756.212,39.71,81,4500,2221.5,1421,599.5,1300,1300,none,0,0,0,0
1787566074.2033913,4756.463,38.56,88,4500,1821.8,2976,927.6,1300,1300,none,0,0,0,0
1787566074.454817,4756.714,38.99,85,4499,1723.2,1170,565.1,1300,1300,none,0,0,0,0
1787566074.7059407,4756.965,39.22,84,4500,1564.2,2242,711.1,1300,1300,none,0,0,0,0
1787566074.9572263,4757.216,38.85,77,4500,1831.1,3299,1956.6,1300,1300,none,0,0,0,0
1787566075.208357,4757.468,38.91,83,4499,1691.4,400,399.9,1300,1300,none,0,0,0,0
1787566075.459555,4757.719,38.3,85,4476,1309.5,1223,502.9,1300,1300,none,0,0,0,0
1787566075.7108946,4757.97,40.07,85,4500,960.5,2451,750.6,1300,1300,none,0,0,0,0
1787566075.962171,4758.221,39.16,79,4500,2333.4,2131,926.6,1300,1300,none,0,0,0,0
1787566076.213417,4758.473,38.88,85,4420,1573.8,3040,1091.0,1300,1300,none,0,0,0,0
1787566076.465011,4758.724,38.75,85,4471,1511.9,1640,555.0,1300,1300,none,0,0,0,0
1787566076.7162814,4758.976,40.3,81,4472,1525.4,3293,1086.1,1300,1300,none,0,0,0,0
1787566076.9679978,4759.227,40.26,91,4426,2300.1,3292,1144.2,1300,1300,none,0,0,0,0
1787566077.2193825,4759.478,39.1,84,4500,1431.8,2423,903.0,1300,1300,none,0,0,0,0
1787566077.4707916,4759.73,37.94,85,4500,2024.5,1936,592.0,1300,1300,none,0,0,0,0
1787566077.7218237,4759.981,39.18,75,4500,1456.9,2481,852.2,1300,1300,none,0,0,0,0
1787566077.9730296,4760.232,39.43,84,4500,2538.2,400,399.9,1300,1300,none,0,0,0,0
1787566078.224315,4760.483,38.97,80,4206,1741.6,3010,807.4,1300,1300,none,0,0,0,0
1787566078.4757695,4760.735,38.86,84,4500,1558.9,703,437.9,1300,1300,none,0,0,0,0
1787566078.7271492,4760.986,39.45,82,4471,1677.5,1656,587.5,1300,1300,none,0,0,0,0
1787566078.9784453,4761.238,39.96,88,4379,2347.8,3303,1556.1,1300,1300,none,0,0,0,0
1787566079.2299347,4761.489,38.87,85,4500,1405.1,2750,706.4,1300,1300,none,0,0,0,0
1787566079.4813879,4761.74,39.2,85,4466,1447.2,1387,523.4,1300,1300,none,0,0,0,0
1787566079.7325726,4761.992,39.44,89,4403,1555.9,3301,1295.1,1300,1300,none,0,0,0,0
1787566079.9837995,4762.243,39.66,85,4434,2497.6,3299,888.0,1300,1300,none,0,0,0,0
1787566080.235043,4762.494,42.55,84,4429,2129.8,3298,1057.5,1300,1300,none,0,0,0,0
1787566080.4866052,4762.746,39.19,85,4454,1589.5,561,420.1,1300,1300,none,0,0,0,0
1787566080.7379835,4762.997,40.09,87,4464,1649.0,2011,716.2,1300,1300,none,0,0,0,0
1787566080.9891973,4763.249,38.85,91,4440,2187.8,3290,1007.4,1300,1300,none,0,0,0,0
1787566081.2404788,4763.5,39.52,84,4500,1846.1,3113,832.5,1300,1300,none,0,0,0,0
1787566081.4917142,4763.751,39.81,85,4500,1571.1,1306,577.5,1300,1300,none,0,0,0,0
1787566081.7429032,4764.002,40.29,85,4500,1641.4,2780,847.2,1300,1300,none,0,0,0,0
1787566081.9941432,4764.253,38.11,84,4500,2163.2,1469,617.4,1300,1300,none,0,0,0,0
1787566082.245374,4764.505,40.62,85,4500,2134.2,3265,770.5,1300,1300,none,0,0,0,0
1787566082.4967566,4764.756,39.56,85,4500,1731.6,1477,579.4,1300,1300,none,0,0,0,0
1787566082.747887,4765.007,40.19,85,4500,1978.8,1142,514.2,1300,1300,none,0,0,0,0
1787566082.9991245,4765.258,38.4,89,4500,2263.8,3301,1297.4,1300,1300,none,0,0,0,0
1787566083.2502422,4765.51,39.65,84,4502,1840.1,2591,945.0,1300,1300,none,0,0,0,0
1787566083.5014222,4765.761,38.01,85,4200,1484.8,400,400.0,1300,1300,none,0,0,0,0
1787566083.752824,4766.012,40.95,87,4500,1300.6,2252,774.4,1300,1300,none,0,0,0,0
1787566084.0041842,4766.263,38.48,87,4466,1913.2,2819,1009.6,1300,1300,none,0,0,0,0
1787566084.2556589,4766.515,39.8,90,4500,2049.9,2168,656.1,1300,1300,none,0,0,0,0
1787566084.507423,4766.766,38.4,88,4499,1697.9,2147,742.4,1300,1300,none,0,0,0,0
1787566084.7588782,4767.018,41.21,88,4451,1964.9,700,437.5,1300,1300,none,0,0,0,0
1787566085.0102544,4767.269,39.82,92,4479,2050.6,3261,1244.8,1300,1300,none,0,0,0,0
1787566085.2617462,4767.521,40.03,91,4500,1886.9,1296,512.0,1300,1300,none,0,0,0,0
1787566085.5132577,4767.772,38.45,87,4499,1591.9,928,466.0,1300,1300,none,0,0,0,0
1787566085.7647843,4768.024,39.6,87,4500,1778.8,3012,1066.5,1300,1300,none,0,0,0,0
1787566086.015933,4768.275,38.42,84,4500,1665.2,1781,638.5,1300,1300,none,0,0,0,0
1787566086.2671807,4768.526,38.92,87,4499,1778.8,1984,598.0,1300,1300,none,0,0,0,0
1787566086.5186386,4768.778,38.24,85,4485,910.6,2634,959.4,1300,1300,none,0,0,0,0
1787566086.7699857,4769.029,39.48,84,4500,2154.9,1425,528.1,1300,1300,none,0,0,0,0
1787566087.0214717,4769.281,38.27,87,4387,2074.6,3288,840.1,1300,1300,none,0,0,0,0
1787566087.272908,4769.532,39.76,85,4500,1274.2,400,399.9,1300,1300,none,0,0,0,0
1787566087.5241582,4769.783,38.96,85,4500,1338.2,1198,499.8,1300,1300,none,0,0,0,0
1787566087.7753928,4770.035,39.73,91,4500,2299.9,3334,929.8,1300,1300,none,0,0,0,0
1787566088.0278568,4770.286,38.67,85,3855,3800.0,2984,2945.0,1300,1300,none,0,0,0,0
1787566088.2799668,4770.538,39.73,88,4500,1331.2,3077,846.5,1300,1300,none,0,0,0,0
1787566088.5323584,4770.791,38.47,90,4062,3193.9,3046,2640.6,1300,1300,none,0,0,0,0
1787566088.7837627,4771.043,40.44,87,4441,1751.0,1252,595.1,1300,1300,none,0,0,0,0
1787566089.0356283,4771.294,39.3,87,4500,1425.0,3287,1627.0,1300,1300,none,0,0,0,0
1787566089.2876759,4771.546,39.38,87,4500,1294.6,2901,735.1,1300,1300,none,0,0,0,0
1787566089.5394824,4771.798,38.68,87,4454,1408.9,3237,815.4,1300,1300,none,0,0,0,0
1787566089.7909274,4772.05,40.43,87,4500,1729.4,3311,880.2,1300,1300,none,0,0,0,0
1787566090.0422213,4772.301,38.97,88,4499,2176.8,3299,1236.1,1300,1300,none,0,0,0,0
1787566090.2936194,4772.553,38.99,88,4497,912.1,2071,661.6,1300,1300,none,0,0,0,0
1787566090.5450113,4772.804,39.18,92,4500,2138.4,3300,976.6,1300,1300,none,0,0,0,0
1787566090.7963557,4773.056,39.64,88,4470,1518.4,2226,747.2,1300,1300,none,0,0,0,0
1787566091.0474892,4773.307,40.18,90,4500,1462.8,3300,1054.9,1300,1300,none,0,0,0,0
1787566091.298971,4773.558,39.47,87,4500,1413.0,1366,520.8,1300,1300,none,0,0,0,0
1787566091.5509105,4773.809,39.39,85,4453,2123.2,2326,640.8,1300,1300,none,0,0,0,0
1787566091.8022273,4774.061,39.95,89,4467,1734.2,3308,763.2,1300,1300,none,0,0,0,0
1787566092.053779,4774.313,38.89,87,4444,2015.0,467,408.4,1300,1300,none,0,0,0,0
1787566092.3050065,4774.564,40.33,85,4500,1566.1,400,400.0,1300,1300,none,0,0,0,0
1787566092.5561981,4774.815,38.61,92,4211,2079.9,3304,1044.9,1300,1300,none,0,0,0,0
1787566092.8073575,4775.067,39.78,85,4500,1408.2,401,400.1,1300,1300,none,0,0,0,0
1787566093.058566,4775.318,38.88,85,4500,1691.9,3299,774.1,1300,1300,none,0,0,0,0
1787566093.309946,4775.569,39.48,84,4499,1107.5,422,402.8,1300,1300,none,0,0,0,0
1787566093.561108,4775.82,39.14,87,4252,2421.1,3300,2253.8,1300,1300,none,0,0,0,0
1787566093.8122687,4776.072,40.06,88,4426,1520.0,2292,825.9,1300,1300,none,0,0,0,0
1787566094.0635145,4776.323,38.93,87,4500,1489.0,3300,1124.5,1300,1300,none,0,0,0,0
1787566094.3147368,4776.574,39.79,88,4500,1249.6,1905,588.1,1300,1300,none,0,0,0,0
1787566094.5665834,4776.825,38.58,90,4333,2491.2,2655,797.1,1300,1300,none,0,0,0,0
1787566094.8184626,4777.077,39.56,87,4499,1009.8,3300,1701.0,1300,1300,none,0,0,0,0
1787566095.070408,4777.329,39.46,88,4500,2206.9,3299,1060.9,1300,1300,none,0,0,0,0
1787566095.3225076,4777.581,38.79,90,4500,912.5,3299,1051.8,1300,1300,none,0,0,0,0
1787566095.574552,4777.833,39.34,85,4500,1569.9,3300,1390.4,1300,1300,none,0,0,0,0
