timestamp,elapsed_s,power_w,cpu_temp_c,p_core_max_mhz,p_core_avg_mhz,e_core_max_mhz,e_core_avg_mhz,gpu_act_mhz,gpu_cur_mhz,gpu_throttle_reasons,th_pl1,th_pl2,th_thermal,th_prochot
1787565442.7014594,4124.961,44.72,68,4354,1749.8,3300,1479.4,1300,1300,none,0,0,0,0
1787565442.9526775,4125.212,46.21,72,4402,3682.1,3174,2548.9,1300,1300,none,0,0,0,0
1787565443.2041273,4125.463,39.73,89,4500,3395.5,3203,2840.0,0,1300,none,0,0,0,0
1787565443.4553163,4125.715,31.99,88,4200,4146.9,3234,2953.6,0,1300,none,0,0,0,0
1787565443.7065454,4125.966,38.94,77,4200,3878.5,3297,2546.0,1300,1300,none,0,0,0,0
1787565443.9575963,4126.217,47.18,72,4500,1419.9,3300,1458.9,1300,1300,none,0,0,0,0
1787565444.2088804,4126.468,49.76,74,4500,3215.8,3314,1086.5,1300,1300,none,0,0,0,0
1787565444.4601529,4126.719,47.19,74,4500,2004.9,3316,1834.2,1300,1300,none,0,0,0,0
1787565444.711456,4126.971,47.71,76,4500,3508.1,3299,2452.2,1300,1300,none,0,0,0,0
1787565444.9631157,4127.222,47.48,74,4388,2117.1,2302,659.6,1300,1300,none,0,0,0,0
1787565445.214489,4127.474,49.01,79,4200,3086.0,3298,2542.6,1300,1300,none,0,0,0,0
1787565445.4658356,4127.725,45.84,75,4171,1723.8,3303,2568.5,1300,1300,none,0,0,0,0
1787565445.7173,4127.976,48.29,80,4207,3695.1,3159,2558.4,1300,1300,none,0,0,0,0
1787565445.9685242,4128.228,47.86,75,4434,2176.4,3303,1572.1,1300,1300,none,0,0,0,0
1787565446.219974,4128.479,48.42,80,4411,3767.4,3294,2488.2,1300,1300,none,0,0,0,0
1787565446.4712174,4128.73,47.04,75,4500,4047.4,3299,2263.8,1300,1300,none,0,0,0,0
1787565446.72261,4128.982,45.71,66,4455,3124.0,3300,3158.5,1300,1300,none,0,0,0,0
1787565446.9739852,4129.233,44.94,74,4435,2106.1,3300,1408.1,1300,1300,none,0,0,0,0
1787565447.2252676,4129.484,48.56,75,4254,2579.6,2435,1028.4,1300,1300,none,0,0,0,0
1787565447.4766405,4129.736,47.44,77,4206,2108.8,2064,749.5,1300,1300,none,0,0,0,0
1787565447.7285657,4129.987,50.75,84,3789,3788.6,2900,2900.0,1300,1300,none,0,0,0,0
1787565447.9804661,4130.239,44.12,73,4205,1286.6,3300,1110.0,1300,1300,none,0,0,0,0
1787565448.2328022,4130.491,39.65,75,4500,1529.4,3300,1124.9,1300,1300,none,0,0,0,0
1787565448.4838665,4130.743,40.74,70,4129,1487.6,3127,1418.9,1300,1300,pl4,0,0,0,0
1787565448.7353823,4130.994,33.05,75,4284,1957.8,1519,771.9,1300,1300,none,0,0,0,0
1787565448.9867582,4131.246,34.08,72,4500,1560.8,3300,1454.4,1300,1300,none,0,0,0,0
1787565449.238165,4131.497,40.22,74,4313,1869.9,1771,804.8,1300,1300,none,0,0,0,0
1787565449.4894972,4131.749,38.66,75,4500,1966.2,2482,660.2,1300,1300,none,0,0,0,0
1787565449.740968,4132.0,37.71,76,4474,1166.8,2151,678.0,1300,1300,none,0,0,0,0
1787565449.9924934,4132.252,37.75,76,4474,1547.6,3280,1246.6,1300,1300,none,0,0,0,0
1787565450.2437084,4132.503,38.29,72,4500,1302.0,2404,1050.9,1300,1300,none,0,0,0,0
1787565450.4949613,4132.754,37.36,76,4500,2353.8,2517,854.1,1300,1300,none,0,0,0,0
1787565450.7462497,4133.005,37.45,73,4500,1616.1,2675,934.8,1300,1300,none,0,0,0,0
1787565450.9976616,4133.257,38.42,76,4483,1690.1,459,414.4,1300,1300,none,0,0,0,0
1787565451.2490437,4133.508,39.23,74,4500,1436.2,2816,1025.5,1300,1300,none,0,0,0,0
1787565451.500291,4133.759,38.29,77,4500,3915.5,3275,1973.0,1300,1300,none,0,0,0,0
1787565451.7514246,4134.011,37.4,75,4455,1408.0,2298,1026.9,1300,1300,none,0,0,0,0
1787565452.002789,4134.262,38.73,74,4200,1794.5,2134,645.9,1300,1300,none,0,0,0,0
1787565452.253971,4134.513,38.74,75,4500,1171.1,400,399.6,1300,1300,none,0,0,0,0
1787565452.5051572,4134.764,38.75,80,4500,3702.0,3258,2541.6,1300,1300,none,0,0,0,0
1787565452.7563996,4135.016,38.26,76,4499,1613.9,2179,707.9,1300,1300,none,0,0,0,0
1787565453.0076282,4135.267,38.38,75,4500,1256.9,3300,855.4,1300,1300,none,0,0,0,0
1787565453.2589653,4135.518,39.94,81,4215,1686.2,2650,961.9,1300,1300,none,0,0,0,0
1787565453.5103254,4135.769,40.94,77,4424,3631.0,2997,2599.4,1300,1300,none,0,0,0,0
1787565453.7615666,4136.021,40.44,77,4484,1408.5,400,400.0,1300,1300,none,0,0,0,0
1787565454.0132668,4136.272,39.99,77,4333,2391.5,3314,957.1,1300,1300,none,0,0,0,0
1787565454.2646627,4136.524,39.92,76,4500,1198.9,400,400.0,1300,1300,none,0,0,0,0
1787565454.5161264,4136.775,38.99,79,4230,1940.9,2966,1320.6,1300,1300,none,0,0,0,0
1787565454.7676682,4137.027,39.05,75,4500,1480.8,400,399.9,1300,1300,none,0,0,0,0
1787565455.0192032,4137.278,38.45,75,4466,2154.1,1311,548.8,1300,1300,none,0,0,0,0
1787565455.2706137,4137.53,39.19,81,4479,2023.0,675,434.4,1300,1300,none,0,0,0,0
1787565455.5220876,4137.781,39.15,75,4239,1584.0,1064,483.0,1300,1300,none,0,0,0,0
1787565455.7734087,4138.033,38.64,76,4468,1554.5,1360,519.9,1300,1300,none,0,0,0,0
1787565456.0246565,4138.284,37.59,80,4393,1771.4,3301,1487.2,1300,1300,none,0,0,0,0
1787565456.2760131,4138.535,39.56,76,4447,1528.2,2508,663.5,1300,1300,none,0,0,0,0
1787565456.5273073,4138.787,38.39,77,4470,1616.8,2524,843.8,1300,1300,none,0,0,0,0
1787565456.7787132,4139.038,38.26,76,4416,1640.0,670,433.8,1300,1300,none,0,0,0,0
1787565457.0301917,4139.289,40.09,77,4499,1992.5,1077,484.6,1300,1300,none,0,0,0,0
1787565457.281402,4139.541,39.5,80,4207,1735.6,3113,1894.8,1300,1300,none,0,0,0,0
1787565457.5327973,4139.792,40.59,77,4410,1637.1,3291,2087.9,1300,1300,none,0,0,0,0
1787565457.7841024,4140.043,40.83,79,4206,2151.9,2986,1026.8,1300,1300,none,0,0,0,0
1787565458.0355482,4140.295,49.1,80,4200,2620.2,2418,854.5,1300,1300,none,0,0,0,0
1787565458.2869923,4140.546,40.08,80,4500,1501.5,706,438.2,1300,1300,none,0,0,0,0
1787565458.5390646,4140.797,39.26,85,4404,2431.9,3301,1149.1,1300,1300,none,0,0,0,0
1787565458.7900598,4141.05,40.44,79,4176,2102.4,3291,1115.5,1300,1300,none,0,0,0,0
1787565459.0414126,4141.301,35.25,80,4468,2026.5,3294,1580.1,1300,1300,none,0,0,0,0
1787565459.2930346,4141.552,39.54,79,4422,1985.2,2058,607.1,1300,1300,none,0,0,0,0
1787565459.5444658,4141.804,39.7,80,4472,1338.1,2041,765.4,1300,1300,none,0,0,0,0
1787565459.7959282,4142.055,37.55,81,4500,1492.9,3292,1539.5,1300,1300,none,0,0,0,0
1787565460.0472224,4142.306,39.56,79,4471,1868.5,401,400.1,1300,1300,none,0,0,0,0
1787565460.2987056,4142.558,39.38,80,4475,1669.5,464,408.0,1300,1300,none,0,0,0,0
1787565460.550091,4142.809,39.27,80,4499,1553.1,2038,905.0,1300,1300,none,0,0,0,0
1787565460.8013632,4143.061,39.76,80,4348,1521.8,1958,594.8,1300,1300,none,0,0,0,0
1787565461.052489,4143.312,39.16,80,4500,1309.2,3294,1013.0,1300,1300,none,0,0,0,0
1787565461.303868,4143.563,38.75,79,4500,1209.9,1917,676.8,1300,1300,none,0,0,0,0
1787565461.5549486,4143.814,39.02,77,4442,1083.4,3106,818.8,1300,1300,none,0,0,0,0
1787565461.806101,4144.065,39.55,85,4500,1404.6,2639,739.9,1300,1300,none,0,0,0,0
1787565462.0572991,4144.317,39.52,80,4500,1355.0,1747,624.9,1300,1300,none,0,0,0,0
1787565462.3084114,4144.568,39.86,81,4500,2103.1,1651,686.4,1300,1300,none,0,0,0,0
1787565462.5595381,4144.819,38.31,81,4500,1755.9,642,430.2,1300,1300,none,0,0,0,0
1787565462.8107586,4145.07,38.36,78,4500,1160.6,3300,1137.4,1300,1300,none,0,0,0,0
1787565463.0619662,4145.321,38.44,75,4205,902.2,3300,1790.2,1300,1300,none,0,0,0,0
1787565463.3132343,4145.572,39.52,79,4424,2062.9,507,413.4,1300,1300,none,0,0,0,0
1787565463.5644095,4145.824,37.96,79,4500,1222.5,1768,571.0,1300,1300,none,0,0,0,0
1787565463.815605,4146.075,38.55,76,4500,1739.9,3311,1056.0,1300,1300,none,0,0,0,0
1787565464.0670254,4146.326,38.32,81,4500,1062.8,2252,649.6,1300,1300,none,0,0,0,0
1787565464.3181934,4146.578,39.86,80,4500,1729.8,1023,477.9,1300,1300,none,0,0,0,0
1787565464.5693963,4146.829,39.25,85,4500,1947.5,3298,1369.1,1300,1300,none,0,0,0,0
1787565464.8206162,4147.08,38.63,81,4499,1213.0,2244,630.5,1300,1300,none,0,0,0,0
1787565465.071823,4147.331,38.72,81,4500,1410.5,1534,669.8,1300,1300,none,0,0,0,0
1787565465.3228273,4147.582,40.29,83,4499,1390.0,3304,1400.5,1300,1300,none,0,0,0,0
1787565465.5740826,4147.833,38.84,80,4500,1344.5,1130,530.2,1300,1300,none,0,0,0,0
1787565465.8253143,4148.085,38.62,81,4500,1733.2,3011,992.0,1300,1300,none,0,0,0,0
1787565466.076638,4148.336,39.94,81,4500,2049.4,3299,1417.1,1300,1300,none,0,0,0,0
1787565466.327901,4148.587,40.24,83,4500,1979.8,2697,1144.5,1300,1300,none,0,0,0,0
1787565466.5790074,4148.838,39.16,84,4451,1873.9,3299,762.4,1300,1300,none,0,0,0,0
1787565466.8302405,4149.089,38.45,84,4499,2104.4,435,404.4,1300,1300,none,0,0,0,0
1787565467.0815783,4149.341,39.35,79,4500,1724.5,664,433.0,1300,1300,none,0,0,0,0
1787565467.3327014,4149.592,39.69,84,4499,2501.1,3302,1201.0,1300,1300,none,0,0,0,0
1787565467.5838494,4149.843,38.36,82,4383,1714.5,2027,763.9,1300,1300,none,0,0,0,0
1787565467.8350434,4150.094,38.95,79,4500,2495.6,2046,605.8,1300,1300,none,0,0,0,0
1787565468.0864098,4150.346,37.81,81,4505,1863.4,3300,1123.9,1300,1300,none,0,0,0,0
1787565468.3376665,4150.597,39.67,81,4398,1724.4,1826,578.2,1300,1300,none,0,0,0,0
1787565468.589045,4150.848,39.66,84,4500,1859.9,3313,1391.6,1300,1300,none,0,0,0,0
1787565468.8403835,4151.1,39.71,81,4500,1851.4,583,422.9,1300,1300,none,0,0,0,0
1787565469.0916264,4151.351,38.49,81,4488,2023.1,3034,995.1,1300,1300,none,0,0,0,0
1787565469.3435738,4151.602,39.22,87,4500,2131.1,3243,1018.1,1300,1300,none,0,0,0,0
1787565469.5955002,4151.854,39.25,81,4500,1305.1,3262,1086.8,1300,1300,none,0,0,0,0
1787565469.8472095,4152.106,37.68,80,4500,1678.6,3300,762.5,1300,1300,none,0,0,0,0
1787565470.0986714,4152.358,39.0,85,4500,2279.4,3302,1125.1,1300,1300,none,0,0,0,0
1787565470.3506544,4152.609,38.64,81,4500,2337.5,3021,847.0,1300,1300,none,0,0,0,0
1787565470.602148,4152.861,39.23,80,4500,1686.5,1441,652.2,1300,1300,none,0,0,0,0
1787565470.8534207,4153.113,37.81,83,4500,1592.9,3305,1124.4,1300,1300,none,0,0,0,0
1787565471.1045835,4153.364,38.74,80,4500,1575.5,3305,1236.5,1300,1300,none,0,0,0,0
1787565471.3559797,4153.615,39.25,81,4471,2526.6,3286,775.5,1300,1300,none,0,0,0,0
1787565471.6072168,4153.867,38.27,81,4500,2028.2,400,399.9,1300,1300,none,0,0,0,0
1787565471.8591702,4154.118,36.52,85,4361,3115.1,1451,734.1,1300,1300,none,0,0,0,0
1787565472.1104786,4154.37,39.5,84,4481,1164.5,2730,691.2,1300,1300,none,0,0,0,0
1787565472.361806,4154.621,39.87,84,4503,2590.1,400,400.0,1300,1300,none,0,0,0,0
1787565472.6131341,4154.872,40.12,84,4500,1616.6,615,426.9,1300,1300,none,0,0,0,0
1787565472.864491,4155.124,39.12,83,4468,1911.4,400,400.0,1300,1300,none,0,0,0,0
1787565473.11588,4155.375,38.95,84,4500,1710.0,2083,798.4,1300,1300,none,0,0,0,0
1787565473.3673134,4155.626,39.64,83,4414,2035.8,849,456.1,1300,1300,none,0,0,0,0
1787565473.6184087,4155.878,42.03,85,4500,1602.9,1190,498.8,1300,1300,none,0,0,0,0
1787565473.8694606,4156.129,40.48,85,4500,1810.8,588,423.5,1300,1300,none,0,0,0,0
1787565474.120658,4156.38,38.42,81,4499,1473.2,3071,733.8,1300,1300,none,0,0,0,0
1787565474.372016,4156.631,39.87,83,4500,3914.9,3116,2819.5,1300,1300,none,0,0,0,0
1787565474.623329,4156.883,38.68,81,4499,1983.0,1212,501.4,1300,1300,none,0,0,0,0
1787565474.87452,4157.134,38.84,84,4500,3928.9,3323,2473.4,1300,1300,none,0,0,0,0
1787565475.125946,4157.385,37.74,84,4500,1216.2,1009,476.1,1300,1300,none,0,0,0,0
1787565475.377157,4157.636,39.24,83,4380,1864.4,3299,762.4,1300,1300,none,0,0,0,0
1787565475.6283333,4157.888,39.02,84,4500,2186.2,2801,1188.6,1300,1300,none,0,0,0,0
1787565475.8797483,4158.139,38.41,83,4368,2125.2,2348,864.2,1300,1300,none,0,0,0,0
1787565476.131021,4158.39,40.51,85,4250,1301.5,1765,570.6,1300,1300,none,0,0,0,0
1787565476.3822374,4158.642,39.77,87,4500,2209.5,1524,758.2,1300,1300,none,0,0,0,0
1787565476.6334481,4158.893,38.49,81,4206,2054.6,468,408.5,1300,1300,none,0,0,0,0
1787565476.884586,4159.144,38.89,84,4499,2171.2,3144,743.0,1300,1300,none,0,0,0,0
1787565477.1358545,4159.395,38.72,85,4500,1640.1,3301,1208.2,1300,1300,none,0,0,0,0
1787565477.3873498,4159.646,39.95,85,4500,2152.9,2680,912.4,1300,1300,none,0,0,0,0
1787565477.6387513,4159.898,38.91,84,4499,1902.0,449,406.1,1300,1300,none,0,0,0,0
1787565477.8899975,4160.149,39.46,88,4472,2214.0,3301,850.4,1300,1300,none,0,0,0,0
1787565478.1414056,4160.401,39.64,85,4405,1687.9,2074,723.8,1300,1300,none,0,0,0,0
1787565478.3927312,4160.652,39.92,87,4500,1745.1,1403,525.4,1300,1300,none,0,0,0,0
1787565478.643852,4160.903,39.51,84,4500,1174.4,2301,789.8,1300,1300,none,0,0,0,0
1787565478.8952181,4161.154,39.23,84,4465,1853.0,2777,697.0,1300,1300,none,0,0,0,0
1787565479.1466057,4161.406,38.36,85,4485,1886.5,1305,513.1,1300,1300,none,0,0,0,0
1787565479.39815,4161.657,39.29,87,4458,1902.0,1871,615.4,1300,1300,none,0,0,0,0
1787565479.6495805,4161.909,39.84,85,4421,2025.9,2022,821.4,1300,1300,none,0,0,0,0
1787565479.9008412,4162.16,40.21,87,4253,1835.6,3308,830.9,1300,1300,none,0,0,0,0
1787565480.152041,4162.411,41.4,85,4408,1795.2,3291,1293.4,1300,1300,none,0,0,0,0
1787565480.4034133,4162.663,40.45,88,4469,1260.2,2817,791.9,1300,1300,none,0,0,0,0
1787565480.654342,4162.914,40.42,84,4372,1866.6,2471,746.9,1300,1300,pl4,0,0,0,0
1787565480.905817,4163.165,39.06,87,4500,2151.1,3299,1012.0,1300,1300,none,0,0,0,0
1787565481.1571748,4163.416,38.84,87,4472,1351.8,2713,827.2,1300,1300,none,0,0,0,0
1787565481.4086537,4163.668,39.89,85,4482,1164.0,778,447.2,1300,1300,none,0,0,0,0
1787565481.66008,4163.919,38.75,87,4431,1722.9,2692,1034.5,1300,1300,none,0,0,0,0
1787565481.9114866,4164.171,39.41,87,4471,1360.0,3299,979.8,1300,1300,none,0,0,0,0
1787565482.1629953,4164.422,38.19,87,4442,1407.9,1094,486.8,1300,1300,none,0,0,0,0
1787565482.4143968,4164.674,40.85,85,4468,1972.8,2895,711.8,1300,1300,none,0,0,0,0
1787565482.665734,4164.925,39.58,90,4463,1665.5,3297,1056.0,1300,1300,none,0,0,0,0
1787565482.9172153,4165.176,39.93,87,4304,1565.4,400,399.9,1300,1300,none,0,0,0,0
1787565483.1685097,4165.428,39.06,87,4460,1541.6,1683,560.4,1300,1300,none,0,0,0,0
1787565483.4198346,4165.679,39.26,90,4499,912.4,2417,795.5,1300,1300,none,0,0,0,0
1787565483.6711903,4165.93,39.45,85,4470,1743.6,400,400.0,1300,1300,none,0,0,0,0
1787565483.9225183,4166.182,39.35,87,4482,3248.2,3299,2254.6,1300,1300,none,0,0,0,0
1787565484.1739173,4166.433,38.3,88,4499,912.4,3304,1391.6,1300,1300,none,0,0,0,0
1787565484.4252603,4166.684,39.74,87,4471,2012.5,2916,772.5,1300,1300,none,0,0,0,0
1787565484.6765888,4166.936,39.6,87,4493,1769.8,844,455.5,1300,1300,none,0,0,0,0
1787565484.9278436,4167.187,38.17,78,4500,1416.6,984,473.0,1300,1300,none,0,0,0,0
1787565485.1791987,4167.438,41.21,87,4469,1612.4,2084,816.2,1300,1300,none,0,0,0,0
1787565485.4305534,4167.69,40.63,92,4386,1951.2,904,491.2,1300,1300,none,0,0,0,0
1787565485.6822515,4167.941,41.15,88,4462,1518.2,2687,872.4,1300,1300,none,0,0,0,0
1787565485.9345462,4168.193,41.0,85,4449,1460.5,2721,1128.5,1300,1300,none,0,0,0,0
1787565486.1863494,4168.445,39.86,88,4500,1581.4,3289,1095.1,1300,1300,none,0,0,0,0
1787565486.438176,4168.697,41.42,88,4414,1527.6,3300,934.6,1300,1300,none,0,0,0,0
1787565486.690119,4168.949,40.95,88,4433,2148.6,3302,2165.6,1300,1300,none,0,0,0,0
1787565486.9419978,4169.201,40.3,88,4334,1599.5,2507,907.8,1300,1300,none,0,0,0,0
1787565487.194161,4169.452,40.35,88,4460,1220.0,3300,762.5,1300,1300,none,0,0,0,0
1787565487.4462607,4169.705,40.85,91,4500,1692.4,3310,1475.2,1300,1300,none,0,0,0,0
1787565487.6985705,4169.957,39.35,87,4500,912.5,3299,1081.1,1300,1300,none,0,0,0,0
1787565487.950405,4170.209,39.38,81,4500,1528.2,3300,1468.5,1300,1300,none,0,0,0,0
1787565488.2020965,4170.461,38.95,89,4485,1413.2,3283,1426.2,1300,1300,none,0,0,0,0
1787565488.453595,4170.713,40.03,85,4474,1567.8,1685,664.9,1300,1300,none,0,0,0,0
1787565488.7049785,4170.964,40.0,87,4500,1890.1,1679,709.5,1300,1300,none,0,0,0,0
1787565488.9561234,4171.215,38.77,88,4412,1359.5,1121,519.5,1300,1300,none,0,0,0,0
1787565489.2074566,4171.467,39.18,87,4500,2912.5,1715,564.4,1300,1300,none,0,0,0,0
1787565489.458836,4171.718,39.61,85,4500,1260.2,3295,845.6,1300,1300,none,0,0,0,0
1787565489.7102191,4171.969,39.58,87,4466,1422.6,1719,591.8,1300,1300,none,0,0,0,0
1787565489.9615726,4172.221,40.19,85,4485,969.0,1581,645.5,1300,1300,none,0,0,0,0
1787565490.2127619,4172.472,39.11,88,4499,2345.2,3299,1393.4,1300,1300,none,0,0,0,0
1787565490.4642735,4172.723,39.8,85,4467,1354.8,400,400.0,1300,1300,none,0,0,0,0
1787565490.7156408,4172.975,39.47,85,4486,1094.9,2587,1129.8,1300,1300,none,0,0,0,0
1787565490.9668987,4173.226,39.16,89,4500,1795.1,3271,1253.6,1300,1300,none,0,0,0,0
1787565491.2182167,4173.477,39.28,88,4394,1675.5,1938,615.6,1300,1300,none,0,0,0,0
1787565491.469575,4173.729,39.6,88,4483,1504.8,1177,573.9,1300,1300,none,0,0,0,0
1787565491.7209077,4173.98,38.88,87,4500,1533.9,3301,1041.4,1300,1300,none,0,0,0,0
1787565491.9723141,4174.231,39.93,87,4467,1633.2,400,399.9,1300,1300,none,0,0,0,0
1787565492.223632,4174.483,38.93,85,4498,1193.8,1267,613.5,1300,1300,none,0,0,0,0
1787565492.475043,4174.734,40.56,87,4500,2208.6,998,474.8,1300,1300,none,0,0,0,0
1787565492.7262933,4174.986,39.36,85,4500,2088.5,400,399.9,1300,1300,none,0,0,0,0
1787565492.977525,4175.237,38.98,87,4500,1260.9,400,399.9,1300,1300,none,0,0,0,0
1787565493.2289228,4175.488,38.46,87,4500,1110.5,1444,555.6,1300,1300,none,0,0,0,0
1787565493.4801943,4175.739,39.62,85,4500,2000.0,1450,531.2,1300,1300,none,0,0,0,0
1787565493.7313495,4175.991,39.08,88,4500,1860.4,3308,1289.0,1300,1300,none,0,0,0,0
1787565493.9827464,4176.242,39.03,87,4500,2033.2,1338,517.2,1300,1300,none,0,0,0,0
1787565494.2341344,4176.493,38.04,80,4477,2327.5,3300,1429.2,1300,1300,none,0,0,0,0
1787565494.4855177,4176.745,38.43,91,4499,1847.8,3299,1086.5,1300,1300,none,0,0,0,0
1787565494.7371416,4176.996,39.15,87,4480,1626.4,3299,762.2,1300,1300,none,0,0,0,0
1787565494.9885192,4177.248,38.88,88,4473,1533.2,1692,561.5,1300,1300,none,0,0,0,0
1787565495.2398798,4177.499,39.23,89,4500,1556.5,3295,1122.5,1300,1300,none,0,0,0,0
1787565495.4912791,4177.75,40.03,88,4500,1808.4,1234,523.9,1300,1300,none,0,0,0,0
1787565495.74265,4178.002,39.2,89,4500,2098.5,2634,885.6,1300,1300,none,0,0,0,0
1787565495.994081,4178.253,39.53,89,4449,1744.5,2459,670.1,1300,1300,none,0,0,0,0
1787565496.2454917,4178.505,39.23,87,4467,1324.6,1851,759.4,1300,1300,none,0,0,0,0
1787565496.4967194,4178.756,41.29,89,4419,1811.4,1789,573.6,1300,1300,none,0,0,0,0
1787565496.7481008,4179.007,40.89,91,4448,2039.0,2714,1166.2,1300,1300,none,0,0,0,0
1787565496.9992907,4179.259,41.44,89,4200,1876.6,400,400.0,1300,1300,none,0,0,0,0
1787565497.2507212,4179.51,40.26,92,4352,1938.9,1454,673.8,1300,1300,none,0,0,0,0
1787565497.5018818,4179.761,40.78,85,4480,2790.0,401,400.1,1300,1300,none,0,0,0,0
1787565497.7532237,4180.012,41.38,91,4500,2039.8,451,406.4,1300,1300,none,0,0,0,0
1787565498.004496,4180.264,39.92,85,4206,1737.8,400,399.9,1300,1300,none,0,0,0,0
1787565498.2558632,4180.515,40.58,90,4379,2957.9,2438,875.1,1300,1300,none,0,0,0,0
1787565498.5072737,4180.766,41.86,88,4289,2445.6,2039,655.8,1300,1300,none,0,0,0,0
1787565498.758814,4181.018,42.6,81,4500,2459.5,3154,1030.4,1300,1300,none,0,0,0,0
1787565499.0100834,4181.269,39.34,89,4219,1761.5,2719,1301.1,1300,1300,none,0,0,0,0
